,num,lat,lon,Tmax,Tmin,prec,TH0,TL1,sqrt_dw,sqrt_p
300,1,41.825398256,-87.723962137,85.0,58.0,1.77,84.0,59.0,0.0,0.09706167969507173
301,34,41.800597087,-87.711730345,85.0,58.0,1.77,84.0,59.0,0.16447870687533103,0.08145302645000929
302,10,41.872872862,-87.764736532,85.0,58.0,1.77,84.0,59.0,0.04874109427865112,0.0
303,6,41.953664151999995,-87.724987191,85.0,58.0,1.77,84.0,59.0,0.14245854743044195,0.008885545521705354
304,4,41.994966304,-87.77083722,85.0,58.0,1.77,84.0,59.0,0.01892376454343158,0.013277618827599372
305,4,41.883771777,-87.716168365,85.0,58.0,1.77,84.0,59.0,0.0,0.0
306,50,41.965374859,-87.758411715,85.0,58.0,1.77,84.0,59.0,0.1306825213647994,0.015977599899029506
307,11,41.93279021,-87.70023788399999,85.0,58.0,1.77,84.0,59.0,0.09877168701474114,0.031206648293880025
308,4,41.907284873,-87.701394637,85.0,58.0,1.77,84.0,59.0,0.011399562918056237,0.0
309,15,41.974522760999996,-87.80458947,85.0,58.0,1.77,84.0,59.0,0.1146846790141019,0.07265509856769375
310,8,41.754148414,-87.61272102299999,85.0,58.0,1.77,84.0,59.0,0.12172893393020157,0.10089343317841598
311,9,41.765752525,-87.56246520799999,85.0,58.0,1.77,84.0,59.0,0.04292907552931314,0.025142656300456832
312,17,41.993564362,-87.74542038700001,85.0,58.0,1.77,84.0,59.0,0.10059302343030734,0.0761341755075271
314,6,41.883711295,-87.71609209200001,85.0,58.0,1.77,84.0,59.0,0.0036916723257325573,0.0
315,17,41.742670478,-87.731550059,85.0,58.0,1.77,84.0,59.0,0.17819336289604845,0.05908290095055221
317,35,41.964405454,-87.691370391,85.0,58.0,1.77,84.0,59.0,0.06434964199666891,0.05543865094831889
318,5,41.883711295,-87.71609209200001,85.0,58.0,1.77,84.0,59.0,0.0036916723257325573,0.0
319,27,41.987244608000005,-87.68941677,85.0,58.0,1.77,84.0,59.0,0.019956890581410404,0.006715006199679729
320,8,41.867599254,-87.69578544299999,85.0,58.0,1.77,84.0,59.0,0.058564821377071745,0.03552739478951837
321,6,41.73318788,-87.55562869,85.0,58.0,1.77,84.0,59.0,0.11392112323955408,0.0
322,4,41.754148414,-87.61272102299999,85.0,58.0,1.77,84.0,59.0,0.12172893393020157,0.10089343317841598
323,2,41.705327644,-87.632955365,85.0,58.0,1.77,84.0,59.0,0.14217400706326813,0.009569513509900485
324,2,41.904773448,-87.755685753,85.0,58.0,1.77,84.0,59.0,0.17405141762590076,0.0
327,1,41.987880692,-87.666785075,85.0,58.0,1.77,84.0,59.0,0.09486117247401259,0.029284720946763213
328,3,41.728490034000004,-87.60852430799999,85.0,58.0,1.77,84.0,59.0,0.16772883671560634,0.036370581686491765
329,10,41.892219983000004,-87.691697729,85.0,58.0,1.77,84.0,59.0,0.11996094178493685,0.014914044650244868
330,3,41.867599254,-87.69578544299999,85.0,58.0,1.77,84.0,59.0,0.058564821377071745,0.03552739478951837
331,8,41.798210726,-87.73692496299999,85.0,58.0,1.77,84.0,59.0,0.14767048862528212,0.06585225705572206
332,13,41.896131093,-87.656762124,85.0,58.0,1.77,84.0,59.0,0.067642277648985,0.05707747606380519
333,1,41.923887364,-87.778909912,85.0,58.0,1.77,84.0,59.0,0.06688200940255568,0.0
335,1,41.776005391999995,-87.77940766799999,85.0,58.0,1.77,84.0,59.0,0.23427717022993666,0.04668353752713931
336,4,41.7212875,-87.665235702,85.0,58.0,1.77,84.0,59.0,0.09275289648574891,0.050119547841803266
337,4,41.9220638,-87.63223306,85.0,58.0,1.77,84.0,59.0,0.03267150317648483,0.0
338,24,42.007997503,-87.778234965,85.0,58.0,1.77,84.0,59.0,0.07577168867150579,0.03129335234961226
339,1,41.771198588000004,-87.703106608,85.0,58.0,1.77,84.0,59.0,0.028177845901324473,0.0
340,4,41.921776903,-87.632140452,85.0,58.0,1.77,84.0,59.0,0.03263564069143447,0.0
341,11,41.986319851,-87.728378456,85.0,58.0,1.77,84.0,59.0,0.05142467714415095,0.006352782672687366
342,6,41.710542402,-87.584558933,85.0,58.0,1.77,84.0,59.0,0.07422721791287477,0.0806016204354327
343,2,41.742670478,-87.731550059,85.0,58.0,1.77,84.0,59.0,0.17819336289604845,0.05908290095055221
344,1,41.774841115,-87.72800581899999,85.0,58.0,1.77,84.0,59.0,0.13883934145077015,0.013176293577738935
345,7,41.710542402,-87.584558933,85.0,58.0,1.77,84.0,59.0,0.07422721791287477,0.0806016204354327
346,49,41.798210726,-87.73692496299999,85.0,58.0,1.77,84.0,59.0,0.14767048862528212,0.06585225705572206
347,5,41.947044495,-87.673061053,85.0,58.0,1.77,84.0,59.0,0.1291369397810233,0.027095658294971705
348,33,41.778128858,-87.586245035,85.0,58.0,1.77,84.0,59.0,0.066974128324774,0.0
349,50,41.798210726,-87.73692496299999,85.0,58.0,1.77,84.0,59.0,0.14767048862528212,0.06585225705572206
350,16,41.994966304,-87.77083722,85.0,58.0,1.77,84.0,59.0,0.01892376454343158,0.013277618827599372
351,13,41.883771777,-87.716168365,85.0,58.0,1.77,84.0,59.0,0.0,0.0
353,4,41.825398256,-87.723962137,85.0,58.0,1.77,84.0,59.0,0.0,0.09706167969507173
354,1,41.794366478,-87.648925137,85.0,58.0,1.77,84.0,59.0,0.08203692627075344,0.05106697677478291
355,13,41.845715401999996,-87.715898597,85.0,58.0,1.77,84.0,59.0,0.12429035069694502,0.06464675392435451
356,1,41.986319851,-87.728378456,85.0,58.0,1.77,84.0,59.0,0.05142467714415095,0.006352782672687366
357,1,41.896131093,-87.656762124,85.0,58.0,1.77,84.0,59.0,0.067642277648985,0.05707747606380519
358,11,41.866915182,-87.654918844,85.0,58.0,1.77,84.0,59.0,0.1284681694148799,0.05048937790800792
359,8,41.73318788,-87.55562869,85.0,58.0,1.77,84.0,59.0,0.11392112323955408,0.0
360,7,41.662386728,-87.590179728,85.0,58.0,1.77,84.0,59.0,0.06394618890004815,0.08226546020682089
362,6,41.798210726,-87.73692496299999,85.0,58.0,1.77,84.0,59.0,0.14767048862528212,0.06585225705572206
363,22,41.965374859,-87.758411715,85.0,58.0,1.77,84.0,59.0,0.1306825213647994,0.015977599899029506
364,1,41.820858508,-87.665108095,85.0,58.0,1.77,84.0,59.0,0.09015996526655921,0.08386595529164773
365,10,41.657068876,-87.546048865,85.0,58.0,1.77,84.0,59.0,0.053708848533524145,0.05963816778460306
366,20,41.763370922,-87.637872614,85.0,58.0,1.77,84.0,59.0,0.10197529029133898,0.0
367,28,41.731446858000005,-87.649722253,85.0,58.0,1.77,84.0,59.0,0.11657350828742727,0.0675520383408037
370,33,41.794366478,-87.648925137,85.0,58.0,1.77,84.0,59.0,0.08203692627075344,0.05106697677478291
371,1,41.765752525,-87.56246520799999,85.0,58.0,1.77,84.0,59.0,0.04292907552931314,0.025142656300456832
372,48,41.988586396,-87.85447335100001,85.0,58.0,1.77,84.0,59.0,0.030996646572229076,0.0
373,34,41.845715401999996,-87.715898597,85.0,58.0,1.77,84.0,59.0,0.12429035069694502,0.06464675392435451
375,1,41.704338415,-87.657084272,85.0,58.0,1.77,84.0,59.0,0.12258131236267326,0.05287960915046234
376,12,41.945961094,-87.83294247299999,85.0,58.0,1.77,84.0,59.0,0.08846750168155891,0.06011196910693973
377,1,41.705327644,-87.632955365,85.0,58.0,1.77,84.0,59.0,0.14217400706326813,0.009569513509900485
378,2,41.776005391999995,-87.77940766799999,85.0,58.0,1.77,84.0,59.0,0.23427717022993666,0.04668353752713931
379,2,41.800597087,-87.711730345,85.0,58.0,1.77,84.0,59.0,0.16447870687533103,0.08145302645000929
380,32,41.913567582,-87.72630030200001,85.0,58.0,1.77,84.0,59.0,0.15274542569647204,0.045738345262628
381,7,41.925286783000004,-87.747459124,85.0,58.0,1.77,84.0,59.0,0.1893015206946959,0.06480129935215265
383,15,41.731446858000005,-87.649722253,85.0,58.0,1.77,84.0,59.0,0.11657350828742727,0.0675520383408037
384,48,41.945961094,-87.83294247299999,85.0,58.0,1.77,84.0,59.0,0.08846750168155891,0.06011196910693973
385,5,41.820858508,-87.665108095,85.0,58.0,1.77,84.0,59.0,0.09015996526655921,0.08386595529164773
386,31,42.010643274,-87.8067973,85.0,58.0,1.77,84.0,59.0,0.13891958244136354,0.0
387,9,41.866915182,-87.654918844,85.0,58.0,1.77,84.0,59.0,0.1284681694148799,0.05048937790800792
388,9,41.923887364,-87.778909912,85.0,58.0,1.77,84.0,59.0,0.06688200940255568,0.0
389,1,41.956298856,-87.797517445,85.0,58.0,1.77,84.0,59.0,0.0906973936468076,0.10511499496778832
391,4,41.907284873,-87.701394637,85.0,58.0,1.77,84.0,59.0,0.011399562918056237,0.0
394,50,41.916134719,-87.801092809,86.0,63.0,2.0999999999999996,76.0,65.0,0.13634802916183988,0.06328288475578461
395,18,41.883771777,-87.716168365,86.0,63.0,2.0999999999999996,76.0,65.0,0.0,0.0
396,7,41.771198588000004,-87.703106608,86.0,63.0,2.0999999999999996,76.0,65.0,0.028177845901324473,0.0
399,2,41.802359309,-87.643075919,86.0,63.0,2.0999999999999996,76.0,65.0,0.08347923404105824,0.05519450021471727
400,28,41.916134719,-87.801092809,86.0,63.0,2.0999999999999996,76.0,65.0,0.13634802916183988,0.06328288475578461
401,2,41.710542402,-87.584558933,86.0,63.0,2.0999999999999996,76.0,65.0,0.07422721791287477,0.0806016204354327
402,44,41.800597087,-87.711730345,86.0,63.0,2.0999999999999996,76.0,65.0,0.16447870687533103,0.08145302645000929
403,3,41.657068876,-87.546048865,86.0,63.0,2.0999999999999996,76.0,65.0,0.053708848533524145,0.05963816778460306
404,3,41.662386728,-87.590179728,86.0,63.0,2.0999999999999996,76.0,65.0,0.06394618890004815,0.08226546020682089
405,4,41.945961094,-87.83294247299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.08846750168155891,0.06011196910693973
406,1,41.7212875,-87.665235702,86.0,63.0,2.0999999999999996,76.0,65.0,0.09275289648574891,0.050119547841803266
407,2,41.913567582,-87.72630030200001,86.0,63.0,2.0999999999999996,76.0,65.0,0.15274542569647204,0.045738345262628
408,27,41.892219983000004,-87.691697729,86.0,63.0,2.0999999999999996,76.0,65.0,0.11996094178493685,0.014914044650244868
409,3,41.728490034000004,-87.60852430799999,86.0,63.0,2.0999999999999996,76.0,65.0,0.16772883671560634,0.036370581686491765
410,7,41.731446858000005,-87.649722253,86.0,63.0,2.0999999999999996,76.0,65.0,0.11657350828742727,0.0675520383408037
411,17,41.659236018,-87.612015128,86.0,63.0,2.0999999999999996,76.0,65.0,0.08003388922692806,0.014381213166522097
413,42,42.010643274,-87.8067973,86.0,63.0,2.0999999999999996,76.0,65.0,0.13891958244136354,0.0
414,1,41.904773448,-87.755685753,86.0,63.0,2.0999999999999996,76.0,65.0,0.17405141762590076,0.0
415,6,41.731446858000005,-87.649722253,86.0,63.0,2.0999999999999996,76.0,65.0,0.11657350828742727,0.0675520383408037
416,16,41.896131093,-87.656762124,86.0,63.0,2.0999999999999996,76.0,65.0,0.067642277648985,0.05707747606380519
417,41,41.965374859,-87.758411715,86.0,63.0,2.0999999999999996,76.0,65.0,0.1306825213647994,0.015977599899029506
418,39,41.820858508,-87.665108095,86.0,63.0,2.0999999999999996,76.0,65.0,0.09015996526655921,0.08386595529164773
419,9,41.676887316,-87.66122192600001,86.0,63.0,2.0999999999999996,76.0,65.0,0.15363477605366546,0.07683150669973131
420,8,41.962014638,-87.646847726,86.0,63.0,2.0999999999999996,76.0,65.0,0.05932232011692888,0.006646072113459674
421,6,41.913567582,-87.72630030200001,86.0,63.0,2.0999999999999996,76.0,65.0,0.15274542569647204,0.045738345262628
422,1,41.765752525,-87.56246520799999,86.0,63.0,2.0999999999999996,76.0,65.0,0.04292907552931314,0.025142656300456832
424,2,41.728490034000004,-87.60852430799999,86.0,63.0,2.0999999999999996,76.0,65.0,0.16772883671560634,0.036370581686491765
425,8,41.763370922,-87.637872614,86.0,63.0,2.0999999999999996,76.0,65.0,0.10197529029133898,0.0
426,7,41.845715401999996,-87.715898597,86.0,63.0,2.0999999999999996,76.0,65.0,0.12429035069694502,0.06464675392435451
427,50,41.798210726,-87.73692496299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.14767048862528212,0.06585225705572206
428,50,41.798210726,-87.73692496299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.14767048862528212,0.06585225705572206
429,50,41.916134719,-87.801092809,86.0,63.0,2.0999999999999996,76.0,65.0,0.13634802916183988,0.06328288475578461
430,4,41.742670478,-87.731550059,86.0,63.0,2.0999999999999996,76.0,65.0,0.17819336289604845,0.05908290095055221
431,4,41.69549407,-87.609081766,86.0,63.0,2.0999999999999996,76.0,65.0,0.07914175878343498,0.05351543432696032
433,11,41.923887364,-87.778909912,86.0,63.0,2.0999999999999996,76.0,65.0,0.06688200940255568,0.0
434,50,41.956298856,-87.797517445,86.0,63.0,2.0999999999999996,76.0,65.0,0.0906973936468076,0.10511499496778832
435,4,41.988586396,-87.85447335100001,86.0,63.0,2.0999999999999996,76.0,65.0,0.030996646572229076,0.0
436,6,41.956298856,-87.797517445,86.0,63.0,2.0999999999999996,76.0,65.0,0.0906973936468076,0.10511499496778832
437,17,41.883771777,-87.716168365,86.0,63.0,2.0999999999999996,76.0,65.0,0.0,0.0
438,20,41.964405454,-87.691370391,86.0,63.0,2.0999999999999996,76.0,65.0,0.06434964199666891,0.05543865094831889
440,19,41.883711295,-87.71609209200001,86.0,63.0,2.0999999999999996,76.0,65.0,0.0036916723257325573,0.0
441,37,41.774841115,-87.72800581899999,86.0,63.0,2.0999999999999996,76.0,65.0,0.13883934145077015,0.013176293577738935
442,48,41.945961094,-87.83294247299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.08846750168155891,0.06011196910693973
443,50,41.798210726,-87.73692496299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.14767048862528212,0.06585225705572206
444,1,41.9220638,-87.63223306,86.0,63.0,2.0999999999999996,76.0,65.0,0.03267150317648483,0.0
446,6,41.872872862,-87.764736532,86.0,63.0,2.0999999999999996,76.0,65.0,0.04874109427865112,0.0
448,1,41.974522760999996,-87.80458947,86.0,63.0,2.0999999999999996,76.0,65.0,0.1146846790141019,0.07265509856769375
449,14,41.93279021,-87.70023788399999,86.0,63.0,2.0999999999999996,76.0,65.0,0.09877168701474114,0.031206648293880025
450,49,41.800597087,-87.711730345,86.0,63.0,2.0999999999999996,76.0,65.0,0.16447870687533103,0.08145302645000929
451,1,41.771198588000004,-87.703106608,86.0,63.0,2.0999999999999996,76.0,65.0,0.028177845901324473,0.0
452,7,41.93279021,-87.70023788399999,86.0,63.0,2.0999999999999996,76.0,65.0,0.09877168701474114,0.031206648293880025
454,1,42.010643274,-87.8067973,86.0,63.0,2.0999999999999996,76.0,65.0,0.13891958244136354,0.0
455,6,41.825398256,-87.723962137,86.0,63.0,2.0999999999999996,76.0,65.0,0.0,0.09706167969507173
456,43,41.986319851,-87.728378456,86.0,63.0,2.0999999999999996,76.0,65.0,0.05142467714415095,0.006352782672687366
457,15,41.73318788,-87.55562869,86.0,63.0,2.0999999999999996,76.0,65.0,0.11392112323955408,0.0
458,2,41.800597087,-87.711730345,86.0,63.0,2.0999999999999996,76.0,65.0,0.16447870687533103,0.08145302645000929
459,7,41.776005391999995,-87.77940766799999,86.0,63.0,2.0999999999999996,76.0,65.0,0.23427717022993666,0.04668353752713931
460,19,41.892219983000004,-87.691697729,86.0,63.0,2.0999999999999996,76.0,65.0,0.11996094178493685,0.014914044650244868
461,45,41.820858508,-87.665108095,86.0,63.0,2.0999999999999996,76.0,65.0,0.09015996526655921,0.08386595529164773
462,1,41.705327644,-87.632955365,86.0,63.0,2.0999999999999996,76.0,65.0,0.14217400706326813,0.009569513509900485
463,3,41.891454521,-87.689762656,86.0,63.0,2.0999999999999996,76.0,65.0,0.12795425318882578,0.014383210636362768
464,1,42.010643274,-87.8067973,86.0,63.0,2.0999999999999996,76.0,65.0,0.13891958244136354,0.0
465,1,41.9220638,-87.63223306,86.0,63.0,2.0999999999999996,76.0,65.0,0.03267150317648483,0.0
466,4,41.867599254,-87.69578544299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.058564821377071745,0.03552739478951837
468,50,41.798210726,-87.73692496299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.14767048862528212,0.06585225705572206
469,3,41.866915182,-87.654918844,86.0,63.0,2.0999999999999996,76.0,65.0,0.1284681694148799,0.05048937790800792
470,7,41.7212875,-87.665235702,86.0,63.0,2.0999999999999996,76.0,65.0,0.09275289648574891,0.050119547841803266
471,7,41.794366478,-87.648925137,86.0,63.0,2.0999999999999996,76.0,65.0,0.08203692627075344,0.05106697677478291
472,4,41.922736649,-87.63244996700001,86.0,63.0,2.0999999999999996,76.0,65.0,0.030345566749604654,0.0
473,2,41.987880692,-87.666785075,86.0,63.0,2.0999999999999996,76.0,65.0,0.09486117247401259,0.029284720946763213
474,4,41.921776903,-87.632140452,86.0,63.0,2.0999999999999996,76.0,65.0,0.03263564069143447,0.0
476,1,41.892219983000004,-87.691697729,86.0,63.0,2.0999999999999996,76.0,65.0,0.11996094178493685,0.014914044650244868
477,38,41.964405454,-87.691370391,86.0,63.0,2.0999999999999996,76.0,65.0,0.06434964199666891,0.05543865094831889
478,9,42.007997503,-87.778234965,86.0,63.0,2.0999999999999996,76.0,65.0,0.07577168867150579,0.03129335234961226
479,20,41.956298856,-87.797517445,86.0,63.0,2.0999999999999996,76.0,65.0,0.0906973936468076,0.10511499496778832
481,48,41.754148414,-87.61272102299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.12172893393020157,0.10089343317841598
483,5,41.754148414,-87.61272102299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.12172893393020157,0.10089343317841598
484,2,41.965374859,-87.758411715,86.0,63.0,2.0999999999999996,76.0,65.0,0.1306825213647994,0.015977599899029506
486,5,41.866915182,-87.654918844,86.0,63.0,2.0999999999999996,76.0,65.0,0.1284681694148799,0.05048937790800792
487,9,41.657068876,-87.546048865,86.0,63.0,2.0999999999999996,76.0,65.0,0.053708848533524145,0.05963816778460306
489,25,41.974522760999996,-87.80458947,86.0,63.0,2.0999999999999996,76.0,65.0,0.1146846790141019,0.07265509856769375
490,50,41.798210726,-87.73692496299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.14767048862528212,0.06585225705572206
492,2,41.681034931,-87.533436467,86.0,63.0,2.0999999999999996,76.0,65.0,0.06758508811760848,0.03816218827005419
493,33,41.798210726,-87.73692496299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.14767048862528212,0.06585225705572206
494,12,41.778305156,-87.754366286,86.0,63.0,2.0999999999999996,76.0,65.0,0.20367772356647734,0.047020504720180725
496,3,41.704687214,-87.56423556200001,86.0,63.0,2.0999999999999996,76.0,65.0,0.09636663549538735,0.0
497,7,41.768485667,-87.67946342799999,86.0,63.0,2.0999999999999996,76.0,65.0,0.1293614383729444,0.07764220068890831
498,7,41.993564362,-87.74542038700001,86.0,63.0,2.0999999999999996,76.0,65.0,0.10059302343030734,0.0761341755075271
500,3,41.73318788,-87.55562869,86.0,63.0,2.0999999999999996,76.0,65.0,0.11392112323955408,0.0
501,1,41.778305156,-87.754366286,86.0,63.0,2.0999999999999996,76.0,65.0,0.20367772356647734,0.047020504720180725
502,8,41.947044495,-87.673061053,86.0,63.0,2.0999999999999996,76.0,65.0,0.1291369397810233,0.027095658294971705
503,24,41.987244608000005,-87.68941677,86.0,63.0,2.0999999999999996,76.0,65.0,0.019956890581410404,0.006715006199679729
504,15,41.883711295,-87.71609209200001,86.0,63.0,2.0999999999999996,76.0,65.0,0.0036916723257325573,0.0
505,16,41.676887316,-87.66122192600001,86.0,63.0,2.0999999999999996,76.0,65.0,0.15363477605366546,0.07683150669973131
506,7,41.798210726,-87.73692496299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.14767048862528212,0.06585225705572206
507,11,41.987244608000005,-87.68941677,86.0,63.0,2.0999999999999996,76.0,65.0,0.019956890581410404,0.006715006199679729
508,1,41.791689564,-87.781635971,86.0,63.0,2.0999999999999996,76.0,65.0,0.21350413447742417,0.043225784794208494
509,3,41.896131093,-87.656762124,86.0,63.0,2.0999999999999996,76.0,65.0,0.067642277648985,0.05707747606380519
510,13,41.765752525,-87.56246520799999,86.0,63.0,2.0999999999999996,76.0,65.0,0.04292907552931314,0.025142656300456832
511,5,41.681034931,-87.533436467,86.0,63.0,2.0999999999999996,76.0,65.0,0.06758508811760848,0.03816218827005419
514,1,41.765752525,-87.56246520799999,86.0,63.0,2.0999999999999996,76.0,65.0,0.04292907552931314,0.025142656300456832
515,24,41.845715401999996,-87.715898597,86.0,63.0,2.0999999999999996,76.0,65.0,0.12429035069694502,0.06464675392435451
516,50,41.798210726,-87.73692496299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.14767048862528212,0.06585225705572206
517,50,41.945961094,-87.83294247299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.08846750168155891,0.06011196910693973
518,3,41.925286783000004,-87.747459124,86.0,63.0,2.0999999999999996,76.0,65.0,0.1893015206946959,0.06480129935215265
519,14,41.986319851,-87.728378456,86.0,63.0,2.0999999999999996,76.0,65.0,0.05142467714415095,0.006352782672687366
520,1,41.867599254,-87.69578544299999,86.0,63.0,2.0999999999999996,76.0,65.0,0.058564821377071745,0.03552739478951837
521,5,41.704687214,-87.56423556200001,86.0,63.0,2.0999999999999996,76.0,65.0,0.09636663549538735,0.0
522,19,41.872872862,-87.764736532,86.0,63.0,2.0999999999999996,76.0,65.0,0.04874109427865112,0.0
524,1,41.820858508,-87.665108095,86.0,63.0,2.0999999999999996,76.0,65.0,0.09015996526655921,0.08386595529164773
525,1,41.907284873,-87.701394637,86.0,63.0,2.0999999999999996,76.0,65.0,0.011399562918056237,0.0
526,2,41.947044495,-87.673061053,86.0,63.0,2.0999999999999996,76.0,65.0,0.1291369397810233,0.027095658294971705
527,33,41.965374859,-87.758411715,86.0,63.0,2.0999999999999996,76.0,65.0,0.1306825213647994,0.015977599899029506
528,17,41.778128858,-87.586245035,86.0,63.0,2.0999999999999996,76.0,65.0,0.066974128324774,0.0
529,1,41.988586396,-87.85447335100001,86.0,63.0,2.0999999999999996,76.0,65.0,0.030996646572229076,0.0
