"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-01","4.03",",,W"," 1432",",,X"," 1714",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"92",",,0","69",",,0","  100",",,X","   60",",,X","14.1",",,X","21.9",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-02","5.82",",,W"," 1702",",,X"," 0658",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"91",",,0","70",",,0","  270",",,X","  260",",,X","15.0",",,X","25.1",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-03","5.82",",,W"," 1543",",,X"," 1453",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"90",",,0","69",",,0","   70",",,X","   70",",,X","12.1",",,X","25.1",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-04","6.04",",,W"," 1911",",,X"," 1024",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0,",,,"81",",,0","64",",,0","   60",",,X","   60",",,X","15.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-05","9.62",",,W"," 0741",",,X"," 0922",",,W","1.43",",,0,2400","0.0",",,0","0.0",",,0,",,,"88",",,0","67",",,0","  190",",,X","  220",",,X","19.9",",,X","23.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-06","4.92",",,W"," 2109",",,X"," 1641",",,W","0.26",",,0,2400","0.0",",,0","0.0",",,0,",,,"88",",,0","74",",,0","  130",",,X","   70",",,X","15.0",",,X","21.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-07","8.95",",,W"," 0226",",,X"," 0226",",,W","1.31",",,0,2400","0.0",",,0","0.0",",,0,",,,"91",",,0","72",",,0","  340",",,X","  340",",,X","29.1",",,X","38.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-08","6.93",",,W"," 1453",",,X"," 1317",",,W","0.06",",,0,2400","0.0",",,0","0.0",",,0,",,,"87",",,0","73",",,0","   10",",,X","   50",",,X","15.0",",,X","29.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-09","6.04",",,W"," 1604",",,X"," 1954",",,W","0.05",",,0,2400","0.0",",,0","0.0",",,0,",,,"84",",,0","72",",,0","  280",",,X","   60",",,X","16.1",",,X","25.1",",,X","    1",",,W",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-10","5.82",",,W"," 1054",",,X"," 1154",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"86",",,0","70",",,0","   40",",,X","   60",",,X","13.0",",,X","25.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-11","3.80",",,W"," 1311",",,X"," 1310",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"89",",,0","67",",,0","  170",",,X","  170",",,X","17.0",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-12","5.37",",,W"," 0206",",,X"," 0200",",,W","0.29",",,0,2400","0.0",",,0","0.0",",,0,",,,"88",",,0","67",",,0","  330",",,X","  310",",,X","36.9",",,X","49.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-13","6.93",",,W"," 0801",",,X"," 0613",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"81",",,0","65",",,0","   60",",,X","   60",",,X","15.0",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-14","8.05",",,W"," 0636",",,X"," 0635",",,W","0.41",",,0,2400","0.0",",,0","0.0",",,0,",,,"84",",,0","65",",,0","  160",",,X","  160",",,X","30.0",",,X","36.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-15","5.82",",,W"," 1214",",,X"," 1330",",,W","0.23",",,0,2400","0.0",",,0","0.0",",,0,",,,"80",",,0","71",",,0","  120",",,X","   50",",,X","23.0",",,X","30.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-16","5.82",",,W"," 1015",",,X"," 1004",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"77",",,0","65",",,0","   50",",,X","   40",",,X","15.0",",,X","30.0",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-17","6.71",",,W"," 1515",",,X"," 1035",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"79",",,0","60",",,0","  340",",,X","   30",",,X","16.1",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-18","8.05",",,W"," 2004",",,X"," 1832",",,W","0.09",",,0,2400","0.0",",,0","0.0",",,0,",,,"68",",,0","59",",,0","  120",",,X","   70",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-19","7.38",",,W"," 0429",",,X"," 0020",",,W","1.33",",,0,2400","0.0",",,0","0.0",",,0,",,,"68",",,0","62",",,0","   80",",,X","   60",",,X","17.0",",,X","23.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-20","5.82",",,W"," 0134",",,X"," 1905",",,W","0.91",",,0,2400","0.0",",,0","0.0",",,0,",,,"78",",,0","68",",,0","  310",",,X","   80",",,X","14.1",",,X","21.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-21","6.04",",,W"," 1645",",,X"," 1504",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0,",,,"87",",,0","69",",,0","  200",",,X","  210",",,X","15.0",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-22","9.62",",,W"," 1554",",,X"," 1554",",,W","0.37",",,0,2400","0.0",",,0","0.0",",,0,",,,"90",",,0","69",",,0","  320",",,Z","  260",",,Z","23.9",",,Z","45.0",",,Z","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-23","11.63",",,W"," 1427",",,X"," 1426",",,W","2.35",",,0,2400","0.0",",,0","0.0",",,0,",,,"87",",,0","69",",,0","  280",",,X","  280",",,X","46.1",",,X","57.9",",,X","    1",",,0","    1",",,W","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-24","7.16",",,W"," 0034",",,X"," 0028",",,W","0.24",",,0,2400","0.0",",,0","0.0",",,0,",,,"80",",,0","69",",,0","  210",",,X","  220",",,X","25.9",",,X","36.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-25","5.59",",,W"," 0643",",,X"," 0642",",,W","0.34",",,0,2400","0.0",",,0","0.0",",,0,",,,"79",",,0","64",",,0","  340",",,X","  330",",,X","15.0",",,X","29.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-26","5.37",",,W"," 1656",",,X"," 1708",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"79",",,0","60",",,0","  120",",,X","   80",",,X","14.1",",,X","28.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-27","7.38",",,W"," 1345",",,X"," 1345",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"79",",,0","60",",,0","  170",",,X","  170",",,X","23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-28","9.62",",,W"," 1613",",,X"," 1613",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"91",",,0","67",",,0","  200",",,X","  200",",,X","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-29","8.28",",,W"," 1806",",,X"," 1756",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0,",,,"85",",,0","68",",,0","   20",",,X","   40",",,X","17.0",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-30","9.84",",,W"," 1308",",,X"," 1508",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"75",",,0","57",",,0","   40",",,X","   40",",,X","19.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-08-31","5.14",",,W"," 1126",",,X"," 1150",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"77",",,0","57",",,0","   20",",,X","   50",",,X","14.1",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-01","4.92",",,W"," 1608",",,X"," 1500",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"81",",,0","57",",,0","   80",",,X","   80",",,X","13.0",",,X","21.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-02","4.92",",,W"," 1357",",,X"," 1214",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"85",",,0","61",",,0","  200",",,X","  210",",,X","13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-03","5.82",",,W"," 1723",",,X"," 1711",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"88",",,0","66",",,0","   90",",,X","   70",",,X","10.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-04","4.25",",,W"," 1455",",,X"," 1151",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"89",",,0","63",",,0","  230",",,X","  240",",,X","12.1",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-05","6.49",",,W"," 1614",",,X"," 1612",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0,",,,"90",",,0","66",",,0","  200",",,X","  210",",,X","25.9",",,X","36.9",",,X",,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-06","12.08",",,W"," 1716",",,X"," 1715",",,W","0.18",",,0,2400","0.0",",,0","0.0",",,0,",,,"82",",,0","73",",,0","  180",",,X","  190",",,X","25.9",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-07","13.87",",,W"," 1445",",,X"," 1445",",,W","0.19",",,0,2400","0.0",",,0","0.0",",,0,",,,"84",",,0","70",",,0","  290",",,X","  290",",,X","28.0",",,X","38.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-08","7.16",",,W"," 1557",",,X"," 1800",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"78",",,0","64",",,0","   20",",,X","   40",",,X","14.1",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-09","9.84",",,W"," 1859",",,X"," 1808",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"80",",,0","63",",,0","   40",",,X","   50",",,X","16.1",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-10","8.95",",,W"," 2334",",,X"," 0959",",,W","0.36",",,0,2400","0.0",",,0","0.0",",,0,",,,"74",",,0","54",",,0","  340",",,X","   60",",,X","17.0",",,X","28.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-11","13.42",",,W"," 1525",",,X"," 1525",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0,",,,"71",",,0","50",",,0","  280",",,X","  290",",,X","25.9",",,X","34.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-12","5.59",",,W"," 0219",",,X"," 1717",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"67",",,0","46",",,0","  330",",,X","   90",",,X","14.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-13","8.50",",,W"," 1446",",,X"," 1610",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"78",",,0","50",",,0","  190",",,X","  210",",,X","17.0",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-14","13.42",",,W"," 1737",",,X"," 1737",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"66",",,0","45",",,0","  340",",,X","  350",",,X","23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-15","5.82",",,W"," 0346",",,X"," 1007",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"61",",,0","39",",,0","  330",",,X","   40",",,X","13.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-16","7.38",",,W"," 1301",",,X"," 1318",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"71",",,0","44",",,0","  190",",,X","  170",",,X","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-17","12.08",",,W"," 1205",",,X"," 1438",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"80",",,0","52",",,0","  180",",,X","  170",",,X","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-18","13.20",",,W"," 1519",",,X"," 1303",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"88",",,0","63",",,0","  200",",,X","  180",",,X","21.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-19","9.62",",,W"," 0323",",,X"," 0322",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"84",",,0","65",",,0","  220",",,X","  220",",,X","21.9",",,X","29.1",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-20","6.71",",,W"," 1312",",,X"," 0939",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"78",",,0","60",",,0","  100",",,X","   80",",,X","13.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-21","12.30",",,W"," 1523",",,X"," 1522",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"88",",,0","64",",,0","  200",",,X","  200",",,X","23.9",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-22","6.71",",,W"," 0147",",,X"," 0146",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"74",",,0","51",",,0","  330",",,X","  330",",,X","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-23","5.37",",,W"," 1557",",,X"," 1857",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"84",",,0","50",",,0","  100",",,X","   80",",,X","14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-24","11.86",",,W"," 1536",",,X"," 1522",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"90",",,0","68",",,0","  190",",,X","  200",",,X","23.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-25","10.51",",,W"," 1349",",,X"," 1348",",,W","0.27",",,0,2400","0.0",",,0","0.0",",,0,",,,"85",",,0","63",",,0","  290",",,X","  270",",,X","23.9",",,X","36.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-26","6.71",",,W"," 0100",",,X"," 1541",",,W","0.09",",,0,2400","0.0",",,0","0.0",",,0,",,,"69",",,0","53",",,0","  340",",,X","   60",",,X","19.9",",,X","25.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-27","6.49",",,W"," 1612",",,X"," 1821",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0,",,,"75",",,0","49",",,0","  280",",,X","  330",",,X","19.9",",,X","25.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-28","7.16",",,W"," 1632",",,X"," 0808",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"73",",,0","53",",,0","  100",",,X","   40",",,X","13.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-29","9.84",",,W"," 1428",",,X"," 1427",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"80",",,0","50",",,0","  170",",,X","  170",",,X","19.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-09-30","14.54",",,W"," 1459",",,X"," 1250",",,W","0.14",",,0,2400","0.0",",,0","0.0",",,0,",,,"83",",,0","59",",,0","  190",",,X","  180",",,X","25.9",",,X","34.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-10-01","8.05",",,W"," 0548",",,X"," 0554",",,W","0.29",",,0,2400","0.0",",,0","0.0",",,0,",,,"69",",,0","59",",,0","  210",",,X","  240",",,X","23.9",",,X","31.1",",,X","    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-10-02","11.18",",,W"," 2159",",,X"," 2158",",,W","0.09",",,0,2400","0.0",",,0","0.0",",,0,",,,"78",",,0","57",",,0","  200",",,X","  190",",,X","32.0",",,X","42.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2007-10-03","7.16",",,W"," 0000",",,X"," 2359",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0,",,,"74",",,0","55",",,0","  240",",,X","  230",",,X","21.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
